index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
956,0.068573,0.533135,0.48813100000000004,0.25566500000000003,-0.6320640000000001,0.10726500000000001,0.371178,-0.24411100000000002,0.126447,0.009729,1.0
957,-0.030177999999999996,0.014957,0.26407800000000003,0.374062,0.261718,-0.22493400000000002,-0.081827,0.328023,0.62535,-0.035477,1.0
958,0.056228999999999994,-0.09496,0.228514,-0.658066,0.17234000000000002,0.231839,0.069175,-0.136006,-0.185368,0.298004,6.0
959,0.019197,-0.424709,0.33165,0.137655,-0.006417,0.06573999999999999,0.446679,0.060847000000000005,-0.12300499999999999,-0.067231,1.0
960,0.068573,0.06991499999999999,-0.002652,-1.1498270000000002,-1.257711,0.9377620000000001,0.55993,0.6737920000000001,-0.65309,0.638284,6.0
961,0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,0.190314,0.371178,0.261234,0.812439,0.077515,1.0
962,-0.116585,-0.212727,-0.027547000000000002,-0.9279209999999999,0.351096,0.314889,0.257927,-0.834882,0.500624,0.268444,5.0
963,0.47591999999999995,-0.28338800000000003,0.107596,0.080127,0.976743,-1.3461049999999999,-1.2898399999999999,0.515362,2.059698,-0.43563500000000005,9.0
964,-0.079554,0.187683,-0.070224,0.211236,0.261718,-0.9723809999999999,0.220177,-2.856667,-3.20997,-0.87355,1.0
965,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.6401819999999999,-0.006326,0.700138,-0.029461,-0.468088,6.0
966,0.019197,-0.28338800000000003,0.214288,0.857677,0.261718,-0.10036,0.144676,1.069769,0.438262,-0.021818999999999998,1.0
967,0.043885,0.274046,0.182281,0.095763,0.261718,-0.9308559999999999,-0.232828,1.036801,-0.060641999999999995,-0.611869,6.0
968,1.3770200000000001,-0.063555,0.349432,0.40571999999999997,0.17234000000000002,-0.30798400000000004,0.408929,0.385473,-0.216549,-0.376409,1.0
969,-0.116585,0.30545100000000003,0.036468,-0.41038,0.261718,-0.598658,0.031425,0.681693,1.03071,-0.440217,8.0
970,0.13029200000000002,0.007106,0.23918299999999998,0.7661939999999999,0.261718,-0.349509,-0.044076,-0.099563,-0.621908,-0.16927799999999998,1.0
971,-0.042522000000000004,0.2976,0.07914500000000001,1.5005680000000001,0.351096,0.771662,0.182426,0.100513,-0.65309,0.724141,6.0
972,-0.030177999999999996,0.30545100000000003,-3.203415,-0.130828,0.17234000000000002,0.314889,-2.8376069999999998,0.601761,0.001721,-1.686898,1.0
973,-0.33877399999999996,-0.26768600000000004,0.44189799999999996,0.616019,0.440474,-0.681707,-1.1765889999999999,1.79672,2.465057,0.21060399999999999,11.0
974,0.019197,-0.087108,0.384996,0.7949579999999999,0.261718,0.730137,0.182426,0.023938,0.40708,0.685624,1.0
975,-0.06721,-0.149918,0.32098000000000004,0.11858900000000001,0.261718,0.06573999999999999,0.861934,0.076652,-0.12300499999999999,-0.281426,1.0
976,-0.091897,-0.142067,0.32453699999999996,0.6582100000000001,0.17234000000000002,-0.183409,-2.762106,0.463581,-0.247731,-1.678339,6.0
977,0.080916,0.077766,0.050694,0.857319,-1.257711,-0.30798400000000004,0.6354310000000001,1.148284,0.095265,-0.489329,1.0
978,-0.054866,-0.220579,0.466793,-0.21696999999999997,0.17234000000000002,1.186911,0.144676,-1.1203670000000001,-0.746634,1.116511,4.0
979,0.117948,0.242641,0.082701,-0.424583,-0.9001979999999999,-0.474083,0.257927,-0.708469,0.095265,-0.449403,7.0
980,0.043885,0.407516,-0.12001400000000001,0.28174299999999997,0.261718,-0.058835000000000005,0.257927,-0.032075,-0.466001,-0.077176,1.0
981,1.142487,0.062064,0.125378,1.0598299999999998,0.261718,2.266557,0.748682,-0.428829,-0.559546,1.676219,1.0
982,0.73514,-0.28338800000000003,0.089814,-1.848127,0.976743,-1.22153,-1.2143389999999998,-2.498298,-1.2767190000000002,-0.351033,9.0
983,0.204355,-0.354049,0.32098000000000004,0.410166,-0.989576,0.647088,0.295677,0.23715799999999998,0.219991,0.549618,1.0
984,-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.06573999999999999,-4.121121,0.5116539999999999,1.498432,-0.47608100000000003,11.0
985,0.019197,-0.11851300000000001,0.345875,-1.086511,0.261718,1.26996,0.446679,-2.051044,-2.118619,0.998901,6.0
986,-0.22768000000000002,0.289748,0.132491,-0.234783,0.261718,-0.598658,0.52218,-0.057238,0.375899,-0.659258,5.0
987,1.130144,-0.087108,-0.002652,-0.47963500000000003,0.08296100000000001,-0.723232,-0.044076,-0.483774,-0.65309,-0.514524,1.0
988,-0.030177999999999996,-0.346197,0.235627,-1.08105,0.17234000000000002,-0.889332,0.106925,-0.373611,0.968347,-0.743584,5.0
989,0.13029200000000002,-1.6494939999999998,-3.210528,-2.636061,-2.419627,0.8962370000000001,0.9751850000000001,1.334401,0.001721,0.358086,1.0
990,0.512951,-0.306942,0.061363,1.371548,0.976743,-1.636779,-0.9500860000000001,0.517944,0.219991,-0.903905,9.0
991,-0.128929,-0.322644,0.288973,0.764881,0.261718,0.273364,-0.006326,0.12983,-0.091823,0.371516,6.0
992,-0.054866,0.580242,0.032912000000000004,-0.016668000000000002,0.261718,-0.183409,0.371178,0.679286,0.18880999999999998,-0.23208499999999999,1.0
993,-0.042522000000000004,0.007106,0.26407800000000003,-0.162546,0.17234000000000002,-0.847807,0.371178,0.469425,1.280161,-0.839675,5.0
994,0.229043,-0.354049,0.182281,0.210878,0.261718,0.10726500000000001,0.144676,0.253312,-0.37245700000000004,0.144759,1.0
995,-0.091897,0.34470700000000004,0.182281,0.722749,0.261718,1.145386,0.7864329999999999,-0.803003,0.095265,0.689832,8.0
996,-0.00549,-0.322644,0.100483,-0.519439,0.261718,-0.723232,-0.044076,-0.861657,0.375899,-0.521227,1.0
997,0.117948,-0.29909,0.47390600000000005,-0.204438,0.08296100000000001,-1.013906,0.182426,0.689149,0.718895,-0.894442,1.0
998,-0.44986899999999996,-0.29123899999999997,0.43478500000000003,-0.068824,0.261718,-0.30798400000000004,0.597681,0.789333,0.8748020000000001,-0.47788800000000003,5.0
999,0.4142,-0.471816,0.23918299999999998,1.018385,0.887365,-1.013906,-2.007098,-0.292591,-0.278912,0.359557,9.0
1000,0.056228999999999994,-0.29123899999999997,0.23918299999999998,0.767954,0.17234000000000002,0.397939,0.446679,0.5981489999999999,0.251173,0.23816199999999998,1.0
1001,0.14263599999999999,-0.369751,0.413447,0.301347,0.17234000000000002,0.231839,-3.06411,0.439467,-0.43482,-1.297023,6.0
1002,-0.10424100000000001,0.23479,0.214288,0.31402800000000003,0.17234000000000002,-1.055431,0.144676,0.8879049999999999,0.905984,-0.922169,8.0
1003,0.229043,-0.22843000000000002,0.32453699999999996,-0.8691409999999999,0.261718,-1.096956,-0.081827,0.285445,-0.216549,-0.8309350000000001,6.0
1004,-0.116585,0.28189699999999995,0.17516800000000002,-0.15249000000000001,0.261718,-0.889332,-0.044076,-0.21069699999999997,0.001721,-0.673664,5.0
1005,0.37716900000000003,0.164129,0.139604,-0.241825,0.17234000000000002,-0.681707,0.295677,-0.043705,0.001721,-0.6535810000000001,1.0
1006,0.34013699999999997,-0.29909,0.7192970000000001,-0.43481800000000004,0.17234000000000002,-0.01731,0.220177,-0.667269,-0.37245700000000004,-0.02599,4.0
1007,0.21669899999999997,-0.29123899999999997,0.349432,0.5071100000000001,0.261718,0.231839,0.408929,0.40923699999999996,0.31353600000000004,0.10294,1.0
1008,-0.091897,0.34470700000000004,0.182281,0.722749,0.261718,0.024215,0.408929,0.451718,1.093072,-0.07727300000000001,8.0
1009,0.870923,-0.236281,0.025799000000000002,-1.94155,0.976743,-1.096956,-1.25209,-0.202096,1.124254,-0.193243,9.0
1010,0.056228999999999994,-0.016447999999999997,0.345875,-0.053786,0.17234000000000002,-0.557133,0.295677,0.7974100000000001,0.31353600000000004,-0.539213,1.0
1011,0.13029200000000002,-0.157769,0.577041,-0.670986,0.17234000000000002,-0.723232,0.597681,-0.550563,-0.403638,-0.837915,3.0
1012,-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,0.771662,0.899684,-0.681675,-0.060641999999999995,0.30101700000000003,6.0
1013,-0.215336,-0.10281099999999999,0.360101,0.941284,0.17234000000000002,-0.847807,0.257927,1.888653,0.905984,-0.784813,5.0
1014,-0.042522000000000004,-0.416858,0.569929,-2.224653,0.08296100000000001,3.5538269999999996,0.106925,-0.8324370000000001,-1.089631,3.3583550000000004,4.0
1015,-0.141273,-0.24413200000000002,0.249852,0.593729,0.261718,-0.474083,-0.006326,1.021425,0.095265,-0.308285,6.0
1016,-0.042522000000000004,-0.236281,-3.210528,-0.27205100000000004,0.261718,2.308081,0.257927,-0.294532,-0.029461,2.035739,1.0
1017,-0.301743,-0.511072,0.463236,0.710665,0.261718,2.391131,0.673182,0.17413599999999999,0.251173,1.90652,5.0
1018,-0.054866,0.20338499999999998,0.05425,-0.028782,0.261718,-0.723232,0.144676,-0.033318,0.001721,-0.616463,7.0
1019,0.8462350000000001,-0.09496,0.182281,-1.9810849999999998,0.6192300000000001,-0.474083,-0.157328,-2.978887,-2.087438,-0.229481,9.0
1020,-0.16596,-0.26768600000000004,0.256965,0.051662,0.261718,0.06573999999999999,0.333428,0.087524,-0.154186,-0.007522,1.0
1021,-0.33877399999999996,-0.314793,0.449011,1.243006,0.797987,-0.349509,-1.516343,1.578433,2.901598,0.799762,11.0
1022,-0.252367,0.06991499999999999,0.24629600000000001,0.52355,0.261718,-1.2630549999999998,0.106925,1.662812,0.968347,-1.089964,5.0
1023,0.229043,0.572391,0.050694,-0.980138,-0.27455100000000005,0.231839,0.597681,-0.220327,-0.590727,-0.007546,1.0
1024,0.15498,-0.3619,0.40989,-0.17194500000000001,0.261718,-0.8062819999999999,-0.006326,0.010717,-0.247731,-0.60753,6.0
1025,1.0190489999999999,0.21123699999999998,-0.155578,-0.311855,0.261718,-0.10036,0.710932,0.3487,-0.154186,-0.345921,1.0
1026,0.056228999999999994,0.48602799999999996,0.10404000000000001,-0.053337999999999997,0.261718,-0.266459,0.220177,-0.159984,0.656532,-0.227998,7.0
1027,-0.00549,0.478177,0.029355000000000003,-0.247644,0.17234000000000002,0.480988,-2.573354,0.09020299999999999,0.032902,-1.386351,1.0
1028,-2.807544,0.462474,-3.210528,-2.333503,-3.849677,-3.2977730000000003,-5.933141,-0.255294,-1.9627119999999998,-4.9362379999999995,1.0
1029,0.24138600000000002,-0.43256000000000006,0.349432,-1.029281,0.261718,-1.512204,-0.195078,-2.220813,-0.902542,-1.176351,6.0
1030,0.73514,-0.28338800000000003,0.089814,-1.848127,0.976743,-1.429155,-0.9500860000000001,-0.399181,0.905984,-0.706442,9.0
1031,-0.301743,-0.511072,0.463236,0.710665,0.261718,0.730137,0.861934,0.757491,0.46944300000000005,0.29294000000000003,5.0
1032,0.006853,-0.181323,0.388552,0.301377,-0.095795,0.439463,0.295677,0.006135,0.219991,0.35858,1.0
1033,-0.437525,-0.471816,0.463236,-0.545248,0.261718,3.6368769999999997,0.144676,-1.63039,-2.3368900000000004,3.353787,5.0
1034,-0.314087,-0.236281,0.029355000000000003,0.46086099999999997,0.261718,0.647088,0.069175,-0.48534700000000003,0.251173,0.676004,1.0
1035,-0.32643,0.321153,0.285416,-1.944952,-0.9001979999999999,-1.096956,-0.044076,-0.18221500000000002,-0.091823,-0.876624,4.0
1036,0.09326,-1.6808990000000001,0.356544,0.180532,0.17234000000000002,-0.598658,0.031425,0.107153,0.344717,-0.440856,1.0
1037,0.080916,-0.126364,0.360101,-0.587947,0.261718,0.10726500000000001,0.333428,0.665346,0.251173,0.032477,6.0
1038,0.068573,-1.16272,-3.210528,-0.829367,0.261718,3.346203,0.7864329999999999,-1.190592,-0.8089970000000001,2.574277,1.0
1039,-0.42518100000000003,-0.071406,0.424116,1.8632790000000001,0.17234000000000002,1.477585,-0.119577,0.941918,1.9973349999999999,1.5768,11.0
1040,0.698109,-0.306942,-0.03466,0.06264199999999999,0.976743,0.314889,-1.138838,-0.295794,0.9371649999999999,1.19605,9.0
1041,-0.079554,0.313302,0.139604,0.295528,0.261718,0.314889,-2.686605,0.085194,-0.185368,-1.6645240000000001,1.0
1042,-3.498799,-0.087108,0.438342,-1.227108,-4.9222150000000005,2.432656,-0.232828,-2.809507,-3.708874,2.535098,3.0
1043,0.080916,-0.24413200000000002,0.45968000000000003,0.426726,0.261718,-0.10036,0.182426,0.608692,0.157628,-0.062011000000000004,1.0
1044,0.080916,0.588093,0.015130000000000001,0.00225,0.261718,0.14879,0.710932,0.140703,-0.154186,-0.131099,6.0
1045,-0.10424100000000001,-0.338346,0.384996,-0.096275,0.261718,-0.432558,0.748682,0.549339,1.03071,-0.651977,5.0
1046,-0.091897,-0.220579,0.27474699999999996,0.567174,-0.185173,0.480988,0.710932,0.72035,0.126447,0.152679,1.0
1047,-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,0.14879,-0.270579,-0.955976,-0.9649049999999999,0.41556499999999996,6.0
1048,0.15498,-0.251983,0.125378,-0.5766979999999999,-0.9001979999999999,-0.681707,0.031425,-0.128511,0.064084,-0.519069,1.0
1049,0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.058835000000000005,0.899684,1.188416,0.001721,-0.408114,6.0
1050,-0.22768000000000002,0.046362,0.214288,0.746888,0.261718,-0.515608,0.295677,1.726184,0.781258,-0.508171,5.0
1051,0.068573,-0.189174,-2.090261,-0.6335390000000001,0.17234000000000002,0.854712,0.069175,-1.607422,-0.8401790000000001,0.854348,5.0
1052,-0.042522000000000004,-0.29909,0.182281,1.151314,0.261718,2.141982,0.408929,0.011648,-0.029461,1.8148650000000002,1.0
1053,-0.314087,-0.063555,0.42056000000000004,0.003921,0.17234000000000002,-1.429155,0.333428,-0.428849,-0.497183,-1.337552,4.0
1054,-0.153617,-0.03215,0.27119099999999996,0.057241,0.261718,-0.183409,0.106925,-1.182419,-1.151994,-0.10640999999999999,1.0
1055,0.117948,0.171981,0.21784499999999998,1.738109,0.261718,1.602159,0.748682,-0.24778000000000003,-0.12300499999999999,1.1021530000000002,1.0
1056,0.068573,0.007106,0.288973,0.592954,0.261718,-1.1800059999999999,0.069175,1.450621,1.623157,-0.988966,8.0
1057,-0.017834,-0.149918,-2.975805,-1.078156,0.08296100000000001,-0.889332,-0.534832,-0.617119,0.001721,-0.413116,6.0
1058,0.389513,0.37611100000000003,0.018686,-0.690978,0.08296100000000001,0.647088,0.52218,-0.164624,-0.091823,0.40575300000000003,1.0
1059,-0.042522000000000004,0.10132000000000001,0.288973,0.7221529999999999,0.261718,0.439463,0.371178,0.455426,0.251173,0.308033,1.0
1060,0.24138600000000002,-0.11066199999999998,0.32453699999999996,-0.772226,0.261718,-0.723232,0.484429,-0.578134,0.032902,-0.779532,6.0
1061,0.14263599999999999,0.164129,0.20006300000000002,-0.249732,0.261718,-0.474083,1.2016870000000002,-0.143869,0.562987,-0.899601,1.0
1062,0.438888,-0.047852,0.388552,0.873551,-1.0789549999999999,0.06573999999999999,0.446679,1.4440979999999999,-0.12300499999999999,-0.061975,1.0
1063,0.809204,-0.16562000000000002,0.025799000000000002,0.7121270000000001,0.887365,-0.515608,-1.063338,0.8585290000000001,1.498432,0.281042,9.0
1064,-0.5979949999999999,-0.071406,0.352988,0.220844,0.261718,1.519109,0.333428,-0.8515799999999999,0.157628,1.307982,5.0
1065,-0.128929,0.705861,0.413447,2.004055,0.6192300000000001,1.8513080000000002,-1.554093,-0.537555,-0.37245700000000004,3.101461,12.0
1066,0.229043,0.572391,0.050694,-0.980138,-0.27455100000000005,-2.508801,-3.026359,1.313879,-1.775623,-3.270002,1.0
1067,-0.22768000000000002,-0.9978459999999999,0.356544,-0.026931999999999998,0.261718,-0.14188399999999998,0.144676,-0.499229,-0.12300499999999999,-0.088424,4.0
1068,-0.00549,-0.071406,0.352988,-0.20667600000000003,0.261718,-1.719828,0.371178,-0.677579,-0.12300499999999999,-1.614266,8.0
1069,0.056228999999999994,-0.730905,0.44189799999999996,0.183695,0.261718,0.439463,0.069175,-0.254556,-0.060641999999999995,0.48968,1.0
1070,-0.06721,-0.275537,0.253409,0.371526,-1.0789549999999999,0.522513,0.408929,-0.7092649999999999,0.31353600000000004,0.35447,1.0
1071,0.278418,-0.197025,0.23918299999999998,-0.73839,0.261718,-0.266459,0.144676,-0.008699,-0.060641999999999995,-0.198487,6.0
1072,0.13029200000000002,-0.024299,0.24629600000000001,0.12100599999999999,0.08296100000000001,0.397939,0.333428,-0.135501,-0.185368,0.289493,1.0
1073,0.327793,-2.426761,-2.324983,-1.744082,0.440474,1.477585,0.333428,0.890099,0.531806,1.267634,1.0
1074,0.17966700000000002,-0.330495,0.530808,-0.314183,0.08296100000000001,1.768258,1.2016870000000002,-1.236879,-1.183175,0.971017,1.0
1075,-0.301743,0.171981,0.285416,0.684706,0.17234000000000002,1.228436,0.446679,1.754182,2.059698,1.1091090000000001,11.0
1076,0.192011,-0.03215,0.452567,-0.877078,0.261718,0.14879,0.371178,-0.8840040000000001,-0.310094,0.05400800000000001,1.0
1077,0.15498,-0.38545300000000005,0.381439,0.314237,0.261718,-0.183409,0.144676,0.62968,0.064084,-0.12172000000000001,6.0
1078,0.25373,0.336855,0.086258,-0.9795709999999999,0.261718,0.564038,0.144676,-1.027503,-0.029461,0.551872,7.0
1079,0.15498,-0.236281,0.015130000000000001,0.558909,0.17234000000000002,0.9792860000000001,0.257927,-0.466708,-0.216549,0.894202,1.0
1080,-0.202992,0.20338499999999998,0.33165,-1.115215,0.08296100000000001,1.8097830000000001,0.484429,-0.970267,-0.590727,1.4559469999999999,4.0
1081,-0.116585,-0.338346,0.584154,1.1438840000000001,0.797987,-0.391033,-1.365341,0.271854,0.8748020000000001,0.6184649999999999,12.0
1082,0.24138600000000002,0.20338499999999998,0.125378,-1.422726,-1.347089,0.688613,-0.45933100000000004,1.2787950000000001,-0.16458,1.05984,6.0
1083,0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-1.055431,0.6354310000000001,-1.502928,-0.403638,-1.144525,6.0
1084,0.37716900000000003,0.022808000000000002,0.139604,1.070691,0.976743,0.439463,-1.5918430000000001,0.782362,2.090879,1.655471,9.0
1085,0.25373,-0.338346,-3.210528,-1.790689,0.351096,-0.349509,0.710932,0.114123,0.31353600000000004,-0.5621659999999999,1.0
1086,0.031541,-0.040001,0.17516800000000002,-0.10725599999999999,0.261718,1.26996,0.484429,-0.9979530000000001,-0.278912,0.9706799999999999,6.0
1087,-0.116585,-0.07925700000000001,0.381439,1.540879,0.17234000000000002,1.4360600000000001,0.408929,0.5191479999999999,1.716702,1.197943,11.0
1088,0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-0.847807,-0.34608,0.230771,0.46944300000000005,-0.45558699999999996,1.0
1089,0.57467,0.085618,0.310311,-2.167514,0.261718,-1.22153,0.144676,-1.664911,-0.12300499999999999,-1.069,8.0
1090,-0.017834,-0.055704,0.23206999999999997,0.604621,-0.989576,0.06573999999999999,0.446679,0.8493649999999999,0.219991,-0.057128,1.0
1091,-0.16596,-0.17347100000000001,-2.908234,-1.6700240000000002,0.351096,-0.01731,0.144676,0.034326,-0.091823,0.028849,6.0
1092,0.10560399999999999,-0.149918,0.438342,0.934659,0.261718,-0.22493400000000002,0.182426,0.9961840000000001,0.032902,-0.180404,1.0
1093,-0.26471100000000003,-0.275537,0.107596,0.827362,0.261718,0.231839,0.371178,0.816728,0.687713,0.116718,1.0
1094,0.13029200000000002,0.8707360000000001,-3.210528,0.06249299999999999,0.261718,1.228436,-0.157328,0.732212,0.157628,1.3492110000000002,1.0
1095,0.624046,-2.426761,0.178724,0.7113520000000001,1.0661209999999999,0.522513,-1.1010879999999998,-1.183836,0.687713,1.3479940000000001,9.0
1096,0.204355,0.038511000000000004,0.036468,0.655644,0.17234000000000002,0.730137,0.106925,-0.197805,-0.154186,0.730457,1.0
1097,-0.128929,-0.511072,0.342319,0.170775,0.261718,-0.14188399999999998,0.295677,0.639523,0.219991,-0.15581199999999998,6.0
1098,0.068573,-0.6523939999999999,0.395665,1.220985,0.261718,0.522513,0.52218,0.510624,0.46944300000000005,0.295352,1.0
1099,0.24138600000000002,-0.43256000000000006,0.349432,-1.029281,0.261718,-0.391033,-0.081827,0.267097,0.032902,-0.195051,6.0
1100,-0.363462,-0.008597,0.256965,-0.22634,0.261718,0.771662,0.144676,1.011658,0.40708,0.789744,5.0
1101,-0.116585,0.28189699999999995,0.335206,-0.518215,0.08296100000000001,-2.176602,0.484429,-0.745844,1.217798,-2.06297,4.0
1102,0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.480988,0.144676,-0.022736000000000003,0.31353600000000004,0.475419,6.0
1103,0.426544,7.293003999999999,0.19295,-1.533156,-0.989576,-1.1384809999999999,-0.119577,-0.193902,-0.341275,-0.8552629999999999,1.0
1104,1.0437370000000001,-0.401156,0.47390600000000005,0.506215,0.261718,0.813187,0.371178,-1.123376,-1.307901,0.6522680000000001,1.0
1105,0.080916,0.438921,0.14315999999999998,-0.523288,0.261718,-0.10036,0.937434,-0.62475,0.219991,-0.460433,7.0
1106,0.870923,-0.236281,0.025799000000000002,-1.94155,0.976743,-0.9308559999999999,-1.063338,0.35701,0.8748020000000001,-0.160827,9.0
1107,0.37716900000000003,0.179832,0.064919,-1.533962,0.261718,-0.266459,0.446679,0.09301799999999999,-0.310094,-0.357277,1.0
1108,-0.10424100000000001,-0.07925700000000001,0.552147,1.388496,0.6192300000000001,-0.8062819999999999,-1.440842,1.318869,1.436069,0.25302600000000003,12.0
1109,-0.215336,0.28189699999999995,0.107596,0.73922,0.08296100000000001,0.688613,-0.157328,-0.039337000000000004,0.594169,0.853769,5.0
1110,0.14263599999999999,-0.142067,0.24629600000000001,0.789259,-1.347089,0.564038,0.295677,0.693906,0.032902,0.460929,1.0
1111,-0.22768000000000002,0.250492,0.207175,-0.48127600000000004,0.261718,-0.847807,0.408929,0.23498400000000003,1.03071,-0.8503200000000001,5.0
1112,0.13029200000000002,0.077766,-0.045329,0.285383,-0.095795,0.8962370000000001,0.597681,0.284357,0.31353600000000004,0.577152,1.0
1113,0.29076199999999996,0.156278,0.136047,1.401386,0.08296100000000001,-0.515608,0.182426,1.3315270000000001,0.18880999999999998,-0.43991499999999994,1.0
1114,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,0.356414,0.182426,-0.045975999999999996,0.064084,0.342704,6.0
1115,-3.498799,0.438921,-0.052441999999999996,-5.440122,-0.45330699999999996,0.06573999999999999,0.52218,-0.45438,0.126447,-0.09204,1.0
1116,0.080916,0.48602799999999996,0.14315999999999998,0.0064269999999999996,0.261718,-0.22493400000000002,0.295677,0.942831,-0.060641999999999995,-0.245273,7.0
1117,0.080916,0.062064,0.203619,0.577021,0.261718,-0.6401819999999999,0.710932,1.061556,1.03071,-0.816264,8.0
1118,-0.10424100000000001,-0.314793,0.6659510000000001,-0.06411,0.17234000000000002,-1.512204,0.106925,0.11987,-0.12300499999999999,-1.312598,3.0
1119,0.043885,0.06991499999999999,0.285416,0.37277899999999997,0.261718,-1.055431,0.031425,0.920542,0.594169,-0.8583370000000001,8.0
1120,-0.178304,-0.620989,0.32098000000000004,0.699028,0.261718,0.439463,0.824183,0.46043599999999996,0.31353600000000004,0.065086,5.0
1121,0.14263599999999999,-0.448263,0.438342,0.978909,0.261718,2.308081,0.069175,-1.1969610000000002,-0.87136,2.1860779999999997,6.0
1122,0.13029200000000002,0.077766,-0.045329,0.285383,-0.095795,1.145386,0.371178,0.123636,0.531806,0.941952,1.0
1123,-0.091897,0.258344,0.445454,1.6435819999999999,0.08296100000000001,0.647088,0.6354310000000001,0.549902,-0.341275,0.366163,10.0
1124,0.229043,0.109171,-0.06666799999999999,0.073324,0.261718,1.4360600000000001,0.673182,-1.318307,-0.466001,1.010546,1.0
1125,-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,0.10726500000000001,0.748682,-0.28331100000000004,-0.060641999999999995,-0.179778,6.0
1126,-0.042522000000000004,0.407516,-3.210528,-0.636404,0.261718,0.480988,0.408929,-0.07278899999999999,-0.247731,0.321463,1.0
1127,-0.128929,-0.040001,0.057807000000000004,0.557894,0.261718,-0.9308559999999999,0.55993,1.0598670000000001,1.7790650000000001,-0.976525,11.0
1128,-3.498799,0.517433,0.37432600000000005,-2.3686220000000002,-4.9222150000000005,-1.429155,-0.157328,-2.5690470000000003,-1.775623,-1.132193,6.0
1129,0.10560399999999999,0.014957,0.37788299999999997,-0.43222200000000005,0.261718,-0.764757,-0.006326,0.33509,1.217798,-0.565288,8.0
1130,-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.190314,0.257927,-0.542079,0.562987,0.153861,5.0
1131,0.080916,-0.11851300000000001,0.445454,-0.188027,0.261718,1.35301,0.748682,0.878604,0.7500760000000001,0.886885,1.0
1132,0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.598658,-0.006326,1.207501,0.46944300000000005,-0.419916,1.0
1133,0.09326,0.329004,0.27119099999999996,-0.8135220000000001,0.17234000000000002,2.225032,0.295677,-1.323491,-0.497183,1.9506299999999999,1.0
1134,4.524702,-0.134216,0.23206999999999997,-2.514351,-0.9001979999999999,-2.135077,-2.724356,0.538874,-0.65309,-1.9798619999999998,6.0
1135,0.10560399999999999,0.20338499999999998,-0.023991,0.9956780000000001,0.261718,1.0208110000000001,-0.006326,0.557513,0.40708,1.063034,1.0
1136,0.043885,0.572391,0.00446,-0.3331,0.261718,0.024215,1.050686,-0.6722199999999999,0.251173,-0.411405,7.0
1137,0.710453,-0.28338800000000003,0.128935,0.601905,0.976743,-0.30798400000000004,-0.7613340000000001,0.62238,1.311343,0.296654,9.0
1138,0.043885,0.030659,0.537921,-2.244735,0.261718,-1.512204,-0.081827,-2.571921,-1.370264,-1.2090450000000001,5.0
1139,0.364825,-0.047852,-0.038216,0.327813,0.261718,0.522513,0.446679,-0.38825,-0.497183,0.33734000000000003,1.0
1140,0.068573,0.06991499999999999,-0.002652,-1.1498270000000002,-1.257711,1.685209,0.371178,1.3983940000000001,0.594169,1.423265,6.0
1141,1.3770200000000001,-0.063555,0.349432,0.40571999999999997,0.17234000000000002,0.9377620000000001,0.106925,-0.299095,0.095265,0.9289569999999999,1.0
1142,0.068573,0.2976,0.022241999999999998,-0.22252,0.261718,0.14879,0.408929,-0.882703,0.001721,0.038926999999999996,7.0
1143,0.25373,-2.426761,0.352988,-0.05119,-0.095795,-0.30798400000000004,-0.195078,0.103309,-0.12300499999999999,-0.045061000000000004,1.0
1144,0.364825,-0.149918,0.17161099999999999,0.042769999999999996,0.261718,-0.8062819999999999,0.069175,0.632534,-0.341275,-0.651133,6.0
1145,0.117948,-0.189174,0.029355000000000003,0.763359,0.887365,-0.22493400000000002,-0.799085,3.066643,2.465057,0.39037,9.0
1146,0.14263599999999999,-1.916434,-0.023991,-0.504341,0.261718,0.231839,0.6354310000000001,-0.086865,-0.247731,-0.003218,1.0
1147,-0.240024,0.117022,0.235627,0.902912,0.17234000000000002,-1.055431,0.333428,1.972779,0.9371649999999999,-1.005614,5.0
1148,-0.116585,0.20338499999999998,5.49199,1.8528060000000002,-1.436467,-0.01731,0.106925,0.5037510000000001,-0.43482,0.057009000000000004,1.0
1149,0.043885,-0.157769,0.228514,-0.21136100000000002,0.261718,0.10726500000000001,0.031425,-0.226462,-0.247731,0.20111600000000002,6.0
1150,-0.141273,1.5537889999999999,0.5414770000000001,-0.649324,-1.257711,0.356414,-0.006326,0.8444729999999999,-0.247731,0.441725,4.0
1151,-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.314889,0.333428,-0.5486409999999999,0.8748020000000001,0.22345399999999999,5.0
